complex_name,protien_count,expected,pValue,fold_enrichment,fdr,protien_list
cleavage furrow,38,3.083602309405828,0.14130448083564778,1.9457762052189298,0.4932326217848083,"['P62331', 'Q9QUI0', 'P21107', 'Q9ERG0', 'Q8VDD5', 'Q61879']"
A band,38,3.083602309405828,0.14130448083564778,1.9457762052189298,0.4923880453776426,"['Q9D8E6', 'Q62261', 'P47911', 'P14148', 'Q9CPR4', 'Q9CZM2']"
sarcolemma,165,13.389325817156886,0.003301679140701324,1.9418453441982853,0.024701900923997037,"['Q8C7E7', 'Q64727', 'P26041', 'P26040', 'Q6R0H7', 'P48036', 'Q68FD5', 'Q04857', 'P09055', 'P07356', 'P10605', 'P28653', 'Q9D358', 'P11679', 'O08917', 'P19001', 'P14824', 'P31001', 'Q8VDN2', 'Q9QXS1', 'P12367', 'Q02788', 'P14094', 'Q811D0', 'Q6P069', 'P05202']"
magnesium-dependent protein serine/threonine phosphatase complex,32,2.5967177342364867,0.19668929405334826,1.9255077030812326,0.5826240369702528,"['P63330', 'P0DP26', 'P58389', 'Q61151', 'Q76MZ3']"
cell leading edge,411,33.351593399099876,5.601065303659891E-6,1.9189487960634377,9.118534314358302e-05,"['P07901', 'Q60865', 'Q61879', 'Q9CPW4', 'P18760', 'Q62167', 'Q61233', 'Q99JY9', 'P63001', 'Q01768', 'Q9JM76', 'Q9ERD7', 'Q9CVB6', 'P09055', 'Q9CQD1', 'P20152', 'Q91YR1', 'P63005', 'P47757', 'P07356', 'P26231', 'Q60598', 'P30999', 'O08917', 'P29341', 'Q62418', 'P10126', 'P15532', 'O55222', 'Q3UQ44', 'Q01279', 'Q9QUI0', 'P39054', 'Q9WTI7', 'Q02248', 'P09103', 'Q6Q899', 'Q9EPC1', 'P28843', 'O89053', 'Q7TPR4', 'Q9ERG0', 'P28660', 'P26040', 'Q6R0H7', 'P26043', 'Q62261', 'P62331', 'P63101', 'P61161', 'Q8VDD5', 'G5E829', 'P62814', 'P26039', 'P60710', 'Q99K30', 'P62908', 'Q9WUM3', 'Q9WUM4', 'Q64331', 'P13020', 'P84078', 'P58771', 'P60766']"
cytoplasmic side of membrane,206,16.716370414147384,0.0011922204810340539,1.9142911533545457,0.010280375758069065,"['Q63932', 'Q91VH2', 'Q9D8U8', 'P26041', 'P26040', 'Q6R0H7', 'Q61879', 'P17427', 'Q8CIB5', 'Q3U7R1', 'P17426', 'P04919', 'P84091', 'P63001', 'Q8VDD5', 'Q02257', 'Q9DC51', 'Q9CQD1', 'G5E829', 'Q8BUV3', 'P62874', 'Q9D358', 'Q9DBG3', 'Q8VBT9', 'P62880', 'Q9QUI0', 'O55143', 'Q811D0', 'Q91WS0', 'Q9JIY5', 'P08752', 'P21278']"
clathrin-coated vesicle,116,9.413101786607264,0.019393922965768372,1.9122283396117068,0.11117361474743279,"['Q61335', 'P55258', 'Q91ZX7', 'Q91VH2', 'Q68FD5', 'Q9DBG3', 'O70492', 'Q7M6Y3', 'P35585', 'Q64331', 'P17427', 'P17426', 'P84091', 'O35643', 'Q99KN9', 'P39054', 'Q91V41', 'P22892']"
nucleosome,84,6.816384052370777,0.049443323784924796,1.9071695344804591,0.2113805964334495,"['P27661', 'P10922', 'P62806', 'Q9WTM5', 'Q64475', 'P15864', 'P60122', 'P68433', 'P43274', 'P43275', 'Q9QZQ8', 'Q3THW5', 'P60710']"
endoplasmic reticulum quality control compartment,13,1.0549165795335727,0.3120934237808377,1.8958845076492137,0.7707647055752485,"['P14211', 'P35564']"
early phagosome,13,1.0549165795335727,0.3120934237808377,1.8958845076492137,0.7698304453260664,"['Q9CQD1', 'O70492']"
Swr1 complex,13,1.0549165795335727,0.3120934237808377,1.8958845076492137,0.7688984472082382,"['P60122', 'Q9WTM5']"
AP-3 adaptor complex,13,1.0549165795335727,0.3120934237808377,1.8958845076492137,0.7679687030157252,"['O54774', 'Q9Z1T1']"
nuclear envelope lumen,13,1.0549165795335727,0.3120934237808377,1.8958845076492137,0.7670412045821313,"['Q9CXW3', 'P99024']"
mitotic spindle microtubule,13,1.0549165795335727,0.3120934237808377,1.8958845076492137,0.7661159437804641,"['Q68FD5', 'Q8VEK3']"
contractile ring,13,1.0549165795335727,0.3120934237808377,1.8958845076492137,0.7651929125228973,"['Q8VDD5', 'P42208']"
post-mRNA release spliceosomal complex,13,1.0549165795335727,0.3120934237808377,1.8958845076492137,0.7642721027605353,"['O35286', 'Q9D0E1']"
beta-catenin destruction complex,13,1.0549165795335727,0.3120934237808377,1.8958845076492137,0.7633535064831788,"['Q9CXW3', 'Q02248']"
filopodium,98,7.952448061099242,0.029414346506061534,1.886211627508146,0.15467233886262333,"['P26041', 'P26040', 'P26043', 'P18760', 'P17426', 'Q61233', 'P62331', 'Q3UQ44', 'Q9ERD7', 'P09055', 'P61087', 'Q9JHU4', 'Q91YR1', 'P46735', 'P60766']"
extrinsic component of plasma membrane,190,15.41801154702914,0.0027405470527056964,1.8809169983782987,0.021532869699830474,"['Q91VH2', 'Q9D8U8', 'Q6R0H7', 'P20918', 'Q8CIB5', 'Q3U7R1', 'Q99M87', 'P63001', 'Q02257', 'Q9DC51', 'Q8BUV3', 'P08226', 'P07356', 'P62874', 'Q99JB2', 'P26231', 'P30999', 'Q7M6Y3', 'P62880', 'P67778', 'Q9QUI0', 'O55143', 'Q02248', 'P47941', 'P17182', 'Q921I1', 'Q8BL66', 'P08752', 'P21278']"
synapse,1434,116.36541346547257,5.909415509865246E-17,1.8734088893576955,2.268992558976561e-15,"['P62918', 'Q9ER00', 'P18760', 'Q8VCM7', 'P17427', 'O08547', 'Q99L88', 'O08553', 'O35129', 'Q99KF1', 'Q9Z2D6', 'Q9CQD1', 'P61027', 'P47757', 'Q9Z2U0', 'Q99K51', 'P97351', 'Q60598', 'Q9CR57', 'Q62417', 'P30999', 'Q62418', 'Q7M6Y3', 'Q6NZJ6', 'Q8VDN2', 'Q9CPR4', 'Q91VC3', 'P63330', 'O88569', 'P60867', 'Q9WVE8', 'P28660', 'P48036', 'P15105', 'Q99M87', 'P63101', 'P61161', 'E9PV24', 'P62814', 'P62137', 'P62259', 'P61979', 'P62270', 'P14148', 'Q9CQR2', 'Q8K0E8', 'Q76MZ3', 'Q9QZQ1', 'P62264', 'Q9DB05', 'P46638', 'Q05816', 'Q6ZWN5', 'P62267', 'Q9JIM1', 'Q811D0', 'P47962', 'O88544', 'P62702', 'Q8BI08', 'P60766', 'P05201', 'Q61598', 'Q9CXW4', 'Q8BFR5', 'Q62448', 'Q9D1G1', 'P46471', 'Q8BTM8', 'Q91WJ8', 'Q99JY9', 'P42669', 'Q9CVB6', 'P63085', 'P09055', 'O88533', 'O88531', 'P46460', 'Q8K1M6', 'P29341', 'P70296', 'Q9DBG3', 'Q99PT1', 'P35564', 'P57776', 'Q8JZQ9', 'O35678', 'O54774', 'P23116', 'O89053', 'O70435', 'P99027', 'Q68FD5', 'Q9CQW2', 'P53986', 'P62331', 'P60710', 'P53994', 'P62908', 'P55258', 'Q60930', 'Q60931', 'Q9CZX8', 'Q60932', 'P14869', 'Q99020', 'Q8R2Y0', 'P24549', 'P0DP26', 'Q91V41', 'P62900', 'Q8BG05', 'Q923D2', 'Q60865', 'P16858', 'P62082', 'Q922B2', 'P51863', 'O55131', 'P62196', 'P47911', 'P25444', 'P42227', 'P70372', 'Q9JJI8', 'P14206', 'Q99P72', 'P67778', 'O55022', 'O55143', 'P39054', 'P84099', 'P05063', 'P62889', 'Q6ZWX6', 'P53026', 'P26883', 'Q6ZWV3', 'P63073', 'Q8VDD5', 'P68510', 'P42208', 'P51410', 'Q8CI51', 'Q8JZS0', 'P06802', 'Q8BGD9', 'P12367', 'P31786', 'Q99J99', 'Q01853', 'Q9D8E6', 'O55125', 'Q9QYG0', 'Q8BP67', 'P62301', 'Q9DAW9', 'P27612', 'Q6P069', 'O35658', 'P54775', 'P35979', 'Q60668', 'P62717', 'Q61879', 'Q9D0M5', 'Q8BFZ3', 'P20918', 'P56959', 'P12970', 'Q61990', 'P63001', 'P35980', 'P63242', 'P31938', 'P62835', 'P61982', 'Q9WV80', 'P51150', 'O08917', 'P68033', 'P31001', 'P63260', 'P70333', 'O55222', 'P35293', 'Q9QUI0', 'Q02248', 'P47941', 'P01029', 'P63017', 'P62962', 'P62843', 'Q7TPR4', 'Q62261', 'P35279', 'P84091', 'P67984', 'O35864', 'G5E829', 'Q8BUV3', 'P08226', 'P62852', 'P47811', 'Q9D898', 'Q9CWZ7', 'Q9EQH3', 'Q9JMA1', 'Q9JII6', 'Q64331', 'Q60770', 'Q9D5T0', 'P63276', 'P58252', 'P84078', 'O88587', 'P27659', 'O35737']"
brush border membrane,80,6.491794335591217,0.06946490434347226,1.8484873949579832,0.2771785888999334,"['Q9JIL4', 'Q9ERG0', 'P23506', 'Q7TMS5', 'Q8VI47', 'P11499', 'P70441', 'P16406', 'P31809', 'P97449', 'O08601', 'P14246']"
nuclear outer membrane,20,1.6229485838978042,0.24664619816519487,1.8484873949579832,0.6746303941749617,"['Q64FW2', 'P17182', 'O88455']"
dystrophin-associated glycoprotein complex,20,1.6229485838978042,0.24664619816519487,1.8484873949579832,0.6737248500217068,"['P11679', 'P19001', 'Q99L88']"
Prp19 complex,20,1.6229485838978042,0.24664619816519487,1.8484873949579832,0.6728217336007661,"['Q99KP6', 'P63017', 'P26369']"
Golgi medial cisterna,20,1.6229485838978042,0.24664619816519487,1.8484873949579832,0.6719210351622109,"['Q99JX3', 'P27046', 'P01901']"
actin-based cell projection,228,18.501613856434968,0.001926455767632976,1.8376775271512114,0.015871811688798,"['O89053', 'Q9JMD3', 'P26041', 'P26040', 'P26043', 'P70441', 'P50516', 'P18760', 'P17426', 'O08601', 'Q61233', 'P62331', 'Q9JIL4', 'Q9ERD7', 'P09055', 'P61087', 'P45376', 'P00920', 'P62814', 'Q91YR1', 'P63005', 'Q9QYB1', 'Q91X52', 'Q99K51', 'Q99K30', 'Q64331', 'Q3UQ44', 'Q9WTI7', 'Q02248', 'Q811D0', 'Q9JHU4', 'P48758', 'P46735', 'P60766']"
Golgi membrane,282,22.88357503295904,5.917438006863834E-4,1.83537755527743,0.005680182237720709,"['Q9QZE5', 'Q61335', 'Q9WV55', 'Q60766', 'Q9DBH5', 'P35279', 'Q9R233', 'Q9EP69', 'Q9QY30', 'O08547', 'Q91XD4', 'Q9CQU3', 'Q99JY9', 'P63001', 'Q01405', 'Q8BMP6', 'Q9DC16', 'O35609', 'Q9DC51', 'Q9DCZ4', 'P21440', 'Q9D0F3', 'Q9D1D4', 'P53994', 'Q99JX3', 'P27046', 'Q8BRF7', 'Q8K1M6', 'Q05421', 'Q3B7Z2', 'P53811', 'Q9Z1Z0', 'Q8BWM0', 'P39054', 'P84078', 'P01901', 'Q9QXK3', 'O55029', 'P49429', 'Q8K441', 'P60766', 'P62821']"
H4/H2A histone acetyltransferase complex,27,2.1909805882620357,0.2892957679079122,1.825666562921465,0.7214667741330899,"['P60122', 'Q8BFZ3', 'Q9WTM5', 'P60710']"
NuA4 histone acetyltransferase complex,27,2.1909805882620357,0.2892957679079122,1.825666562921465,0.7205837058660972,"['P60122', 'Q8BFZ3', 'Q9WTM5', 'P60710']"
inclusion body,81,6.5729417647861075,0.07097173112348833,1.8256665629214648,0.28263693314344174,"['P46061', 'P54775', 'P17879', 'P58252', 'P62196', 'P11499', 'Q8C166', 'Q7M6Y3', 'P62334', 'F6ZDS4', 'P11352', 'Q61696']"
membrane raft,392,31.809792244396967,5.939778078693646E-5,1.8233379065912076,0.0007650283791228842,"['Q8BFZ9', 'Q9ER00', 'P18242', 'P70302', 'Q9JIL4', 'P63085', 'P09055', 'Q9DC51', 'Q9CQD1', 'P09411', 'O88531', 'P48962', 'P56480', 'P07356', 'P05213', 'O89023', 'P10605', 'P26231', 'Q62417', 'P30999', 'Q99LX0', 'O08917', 'Q03265', 'Q8VDN2', 'Q01279', 'P17047', 'P17879', 'P41241', 'P14094', 'P63330', 'Q9WTI7', 'Q02248', 'P63017', 'Q9WVE8', 'P51881', 'P99024', 'Q64727', 'P26040', 'Q6R0H7', 'O08529', 'P35235', 'P70441', 'Q61696', 'G5E829', 'P97370', 'P60710', 'Q99JB2', 'Q60930', 'Q7TMS5', 'Q9WUM4', 'P19324', 'P12367', 'P58252', 'Q811D0', 'Q8BI08', 'P63038', 'P08752', 'O89110']"
membrane microdomain,393,31.890939673591856,6.0868883818418185E-5,1.8186983699332149,0.0007693675687607516,"['Q8BFZ9', 'Q9ER00', 'P18242', 'P70302', 'Q9JIL4', 'P63085', 'P09055', 'Q9DC51', 'Q9CQD1', 'P09411', 'O88531', 'P48962', 'P56480', 'P07356', 'P05213', 'O89023', 'P10605', 'P26231', 'Q62417', 'P30999', 'Q99LX0', 'O08917', 'Q03265', 'Q8VDN2', 'Q01279', 'P17047', 'P17879', 'P41241', 'P14094', 'P63330', 'Q9WTI7', 'Q02248', 'P63017', 'Q9WVE8', 'P51881', 'P99024', 'Q64727', 'P26040', 'Q6R0H7', 'O08529', 'P35235', 'P70441', 'Q61696', 'G5E829', 'P97370', 'P60710', 'Q99JB2', 'Q60930', 'Q7TMS5', 'Q9WUM4', 'P19324', 'P12367', 'P58252', 'Q811D0', 'Q8BI08', 'P63038', 'P08752', 'O89110']"
transport vesicle,347,28.158157930626906,1.6489993002229866E-4,1.8111980238781389,0.0017755098285469723,"['E9QAT4', 'P12815', 'Q9ER00', 'Q9ERY9', 'O70570', 'P51863', 'P17427', 'O08547', 'Q3U2P1', 'O35643', 'Q99KF1', 'Q01405', 'O88533', 'Q9CQD1', 'P61027', 'O88531', 'P22892', 'P28653', 'P51150', 'Q8K1M6', 'P70296', 'Q7M6Y3', 'P36536', 'Q9CQC9', 'P63017', 'Q9D1M0', 'Q6R0H7', 'P48036', 'Q68FD5', 'P35279', 'Q9D662', 'O35864', 'P42208', 'G5E829', 'P53994', 'P57759', 'P55258', 'Q60930', 'Q60931', 'Q8JZS0', 'Q60932', 'P35585', 'Q3UPL0', 'P31786', 'Q9Z1Z0', 'P46638', 'Q811D0', 'O88544', 'P0DP26', 'Q91V41', 'Q8BI08']"
polymeric cytoskeletal fiber,708,57.452379869982266,6.840665663050252E-8,1.8101948123882323,1.513125502642094e-06,"['P52792', 'P70302', 'O08553', 'P63168', 'Q01768', 'Q9JM76', 'O55135', 'Q9JLV5', 'P20152', 'Q91YR1', 'P49935', 'P47758', 'P05213', 'Q99K51', 'Q60598', 'Q62418', 'Q9QXS1', 'Q9R0Q7', 'P15532', 'Q3UQ44', 'P39054', 'Q9WTI7', 'P48678', 'Q9JHU4', 'E9Q557', 'P28660', 'Q99M87', 'Q8BSE0', 'P58281', 'P21107', 'P42208', 'Q80UG5', 'Q91X52', 'Q8CI51', 'P11679', 'Q9WUM3', 'P68372', 'P68373', 'Q61781', 'P50446', 'P68368', 'Q99LM2', 'Q811D0', 'Q63932', 'Q922F4', 'Q9D0M5', 'Q8BFZ3', 'Q8BTM8', 'Q61233', 'Q99JY9', 'P63001', 'O35685', 'Q9ERD7', 'Q9CVB6', 'Q02257', 'P31938', 'P63005', 'Q99KJ8', 'Q8R1Q8', 'Q61768', 'Q8K1M6', 'P68033', 'P31001', 'P63260', 'Q8R0W0', 'Q7TMM9', 'P42932', 'P21619', 'Q922U2', 'P23116', 'O88487', 'P63017', 'P46735', 'P05784', 'O89053', 'Q7TPR4', 'Q61699', 'P99024', 'Q64727', 'P26040', 'Q9DCY0', 'Q68FD5', 'P11983', 'P14733', 'Q8VEK3', 'P08226', 'P20852', 'P63028', 'Q8BM55', 'P60710', 'P80315', 'Q6PB66', 'P80314', 'P80313', 'P30416', 'P19001', 'Q64331', 'Q3UJU9', 'P58771', 'P0DP26', 'P56593', 'P80318', 'P80317', 'P80316']"
vesicle membrane,633,51.3663226803655,6.400132868402168E-7,1.7910567702594469,1.2523336910767704e-05,"['Q9QZE5', 'Q61830', 'Q07076', 'E9QAT4', 'Q91VH2', 'Q9D8U8', 'P12815', 'Q9ER00', 'O70492', 'P18242', 'Q9R233', 'O70570', 'Q80WQ2', 'P17427', 'Q9QY30', 'O08547', 'P17426', 'P97429', 'Q3U2P1', 'P63001', 'O35643', 'Q01405', 'Q8CIE6', 'Q99KN9', 'O35609', 'Q9CQD1', 'P61027', 'P61620', 'P22892', 'Q9ESB3', 'Q9WV80', 'P07356', 'P51150', 'Q8K1M6', 'Q9DBG3', 'P36536', 'Q02053', 'Q01279', 'Q9CWK8', 'P17047', 'O55143', 'O54774', 'O35114', 'P01901', 'Q9QXK3', 'Q9CQC9', 'Q9WTI7', 'O55029', 'Q9WVE8', 'P46735', 'Q5XJY5', 'Q7TPR4', 'Q9D1M0', 'P26041', 'Q9JIF7', 'Q68FD5', 'Q9D662', 'P84091', 'Q8VEK0', 'P62331', 'G5E829', 'Q8BX70', 'Q9DCX8', 'Q9D1D4', 'P53994', 'P55258', 'Q9EQH3', 'Q8JZS0', 'P14824', 'Q9WUM4', 'P35585', 'Q64331', 'Q61187', 'Q8R2Y0', 'Q8VBT9', 'Q9QXY6', 'Q3UPL0', 'Q9Z1Z0', 'P46638', 'Q9WVK4', 'P21958', 'Q811D0', 'P0DP26', 'Q91V41', 'Q8BI08', 'E9Q3L2', 'Q921I1', 'O89079', 'P40336', 'E9Q414', 'Q810B6', 'Q6P069']"
postsynaptic density,393,31.890939673591856,9.335129881289033E-5,1.7873415014860905,0.0011240822075990048,"['P62918', 'Q62448', 'P35979', 'P62717', 'Q9D0M5', 'P16858', 'Q61990', 'O35129', 'P42669', 'P63085', 'P31938', 'Q9WV80', 'P47911', 'P47757', 'P42227', 'Q9CR57', 'P46460', 'P30999', 'Q62418', 'Q9JJI8', 'Q7M6Y3', 'P70333', 'Q8VDN2', 'Q99P72', 'P67778', 'P39054', 'P63330', 'Q02248', 'P23116', 'P62889', 'P53026', 'Q62261', 'P63101', 'P61161', 'Q8BUV3', 'P62852', 'P60710', 'P62908', 'P55258', 'P61979', 'Q9EQH3', 'Q8CI51', 'Q9CZX8', 'P14869', 'Q64331', 'P62270', 'P14148', 'P62264', 'Q05816', 'P84078', 'Q9D8E6', 'Q811D0', 'P47962', 'P62301', 'Q9DAW9', 'O35737', 'Q8BG05']"
T-tubule,69,5.599172614447425,0.08636912647891491,1.785978159379694,0.33288100830415124,"['Q8C7E7', 'P26041', 'P26040', 'P14094', 'Q811D0', 'Q68FD5', 'Q8VDN2', 'Q6P069', 'P12367', 'P05202']"
cytoplasmic vesicle membrane,608,49.33763695049325,1.6771062989275205E-6,1.7836281881173521,3.0746948813671206e-05,"['Q9QZE5', 'Q61830', 'Q07076', 'E9QAT4', 'Q91VH2', 'Q9D8U8', 'P12815', 'Q9ER00', 'O70492', 'P18242', 'Q9R233', 'O70570', 'Q80WQ2', 'P17427', 'Q9QY30', 'O08547', 'P17426', 'Q3U2P1', 'P63001', 'O35643', 'Q01405', 'Q8CIE6', 'Q99KN9', 'O35609', 'Q9CQD1', 'P61027', 'P61620', 'P22892', 'Q9ESB3', 'Q9WV80', 'P07356', 'P51150', 'Q8K1M6', 'Q9DBG3', 'P36536', 'Q02053', 'Q01279', 'Q9CWK8', 'P17047', 'O54774', 'O35114', 'P01901', 'Q9QXK3', 'Q9CQC9', 'Q9WTI7', 'O55029', 'Q9WVE8', 'P46735', 'Q5XJY5', 'Q7TPR4', 'Q9D1M0', 'P26041', 'Q9JIF7', 'Q68FD5', 'Q9D662', 'P84091', 'Q8VEK0', 'P62331', 'G5E829', 'Q8BX70', 'Q9DCX8', 'Q9D1D4', 'P53994', 'P55258', 'Q9EQH3', 'Q8JZS0', 'P14824', 'Q9WUM4', 'P35585', 'Q61187', 'Q8R2Y0', 'Q8VBT9', 'Q9QXY6', 'Q3UPL0', 'Q9Z1Z0', 'P46638', 'Q9WVK4', 'P21958', 'Q811D0', 'P0DP26', 'Q91V41', 'Q8BI08', 'E9Q3L2', 'Q921I1', 'O89079', 'P40336', 'Q810B6', 'Q6P069']"
asymmetric synapse,401,32.54011910715097,1.0337586267018672E-4,1.7824151106826773,0.0012302332194960817,"['P62918', 'Q62448', 'P35979', 'P62717', 'Q9D0M5', 'P16858', 'Q61990', 'O35129', 'P42669', 'P63085', 'P31938', 'Q9WV80', 'P47911', 'P47757', 'P42227', 'Q9CR57', 'P46460', 'P30999', 'Q62418', 'Q9JJI8', 'Q7M6Y3', 'P70333', 'Q8VDN2', 'Q99P72', 'P67778', 'P39054', 'P63330', 'Q02248', 'P23116', 'P62889', 'P63017', 'P53026', 'Q62261', 'P63101', 'P61161', 'Q8BUV3', 'P62852', 'P60710', 'P62908', 'P55258', 'P61979', 'Q9EQH3', 'Q8CI51', 'Q9CZX8', 'P14869', 'Q64331', 'P62270', 'P14148', 'P62264', 'Q05816', 'P84078', 'Q9D8E6', 'Q811D0', 'P47962', 'P62301', 'Q9DAW9', 'O35737', 'Q8BG05']"
extrinsic component of membrane,336,27.26553620948311,5.613909290679542E-4,1.7604641856742698,0.0054143627519113125,"['Q91VH2', 'Q9D8U8', 'P26040', 'Q6R0H7', 'O70310', 'P20918', 'Q68FD5', 'Q07456', 'Q80WQ2', 'Q8CIB5', 'Q3U7R1', 'F6ZDS4', 'Q99M87', 'P63001', 'P58281', 'Q01405', 'Q02257', 'Q9DC51', 'Q9WV80', 'Q8BX70', 'Q8BUV3', 'P08226', 'P07356', 'P62874', 'Q9CRD2', 'Q99JB2', 'P26231', 'P51150', 'P30999', 'Q7M6Y3', 'Q8VBT9', 'P50544', 'O35678', 'P62880', 'P67778', 'Q9QUI0', 'O55143', 'P32020', 'Q02248', 'P47941', 'Q60936', 'P47740', 'P17182', 'Q921I1', 'Q8BL66', 'Q9WVE8', 'P08752', 'P21278']"
dendrite terminus,21,1.7040960130926943,0.4210233436071764,1.7604641856742698,0.9212715099361334,"['P07901', 'P11499', 'Q99P72']"
stereocilium tip,21,1.7040960130926943,0.4210233436071764,1.7604641856742698,0.9202819594421096,"['O89053', 'Q99K30', 'P70441']"
Lewy body,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,1.0,['P11352']
lateral loop,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,1.0,['Q811D0']
nuclear pore central transport channel,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,1.0,['P61971']
death-inducing signaling complex,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,0.9999547045141478,['O89110']
B cell receptor complex,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,0.9988976699427797,['P01872']
Hrd1p ubiquitin ligase complex,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,0.9978428677569902,['Q9Z2G6']
ER ubiquitin ligase complex,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,0.9967902908922676,['Q9Z2G6']
host cell cytoplasm,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,0.9957399323138774,['Q9QZ85']
symbiont-containing vacuole membrane,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,0.9946917850167049,['Q9QZ85']
symbiont-containing vacuole,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,0.9936458420250995,['Q9QZ85']
protein phosphatase type 1 complex,14,1.136064008728463,0.3404486777487093,1.7604641856742695,0.809361050489046,"['P62141', 'P62137']"
calcineurin complex,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,0.9926020963927202,['P0DP26']
host cell cytoplasm part,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,0.9915605412023816,['Q9QZ85']
mast cell granule,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,0.9905211695659011,['P45376']
host intracellular part,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,0.9894839746239472,['Q9QZ85']
Lsm2-8 complex,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,0.9884489495458888,['O35900']
collagen type IV trimer,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,0.9874160875296444,['P08122']
dendrite cytoplasm,28,2.272128017456926,0.29867120595990254,1.7604641856742695,0.7421195410603194,"['P08228', 'P63085', 'P31938', 'P35564']"
glycinergic synapse,14,1.136064008728463,0.3404486777487093,1.7604641856742695,0.8084166385281486,"['Q8BUV3', 'P63017']"
basement membrane collagen trimer,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,0.9863853818015341,['P08122']
phagophore assembly site membrane,14,1.136064008728463,0.3404486777487093,1.7604641856742695,0.8074744279937336,"['Q9D1G1', 'P51150']"
transcription export complex,14,1.136064008728463,0.3404486777487093,1.7604641856742695,0.806534411197466,"['Q9Z1N5', 'O08583']"
host intracellular region,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,0.985356825616131,['Q9QZ85']
basal cortex,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,0.9843304122561142,['P52792']
signal peptidase complex,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,0.9833061350321224,['Q9R0P6']
spectrin-associated cytoskeleton,7,0.5680320043642315,0.4643524303517787,1.7604641856742695,0.9822839872826088,['P15508']
intrinsic component of synaptic vesicle membrane,56,4.544256034913852,0.14689450435007495,1.7604641856742695,0.4606014119451503,"['P53994', 'P51150', 'Q9CQD1', 'Q9ER00', 'P61027', 'Q91V41', 'Q8BI08', 'G5E829']"
